"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2025-10-04 00:09:38","MalwareBazaar","Huna","SHA256","8210230c8cdd62c7e3939b9559be035772cf9e2241fda875fbe066b7bb5555c9","signature=PureCrypter; file=Installer_v530_x64_.exe (tag=PureHVNC)",
"2025-10-02 14:48:16","MalwareBazaar","Huna","SHA256","b7860a09b746f074adeca429685fd09c8c897a01abdd92705a7c014a7785d87e","signature=PureHVNC; file=ProjectDevelopmentPlanOP.zip (tag=PureHVNC)",
"2025-10-01 15:58:25","MalwareBazaar","Huna","SHA256","4a9b422f7fe36d929a32cc0143b1279b47c66aafecde77c3d31292060aededb8","signature=PureCrypter; file=Installer_v197_x64.exe (tag=PureHVNC)",
"2025-09-30 19:38:35","MalwareBazaar","Huna","SHA256","ab6e4de0d2e1e90b3a9ad4ac709266d6bda979b059d8f53daee0ce545480f1db","signature=PureCrypter; file=Installer_v583_x64.exe (tag=PureHVNC)",""
"2025-09-29 19:29:20","MalwareBazaar","Huna","SHA256","15677075b789688ce1e275059ffa60558113512418585628dd4f2af3414e8896","signature=PureCrypter; file=Installer_v417_x64.exe (tag=PureHVNC)",""
"2025-09-28 12:40:24","MalwareBazaar","Huna","SHA256","27dd30525e0be342fc3b931194c0edb06a9f3eff6e03aba8582d4d30432db386","signature=PureHVNC; file=Installer_v439_x64.exe (tag=PureHVNC)",
"2025-09-27 09:54:38","MalwareBazaar","Huna","SHA256","b35455cad92986d46a0122a606d621c856af5cfe16a755163c38ab24a62938a2","signature=PureHVNC; file=Installer_v193_x64.exe (tag=PureHVNC)",""
"2025-09-25 17:04:56","MalwareBazaar","Huna","SHA256","294f1af51f6fc74b23f052c7ddabf9bad27d536930090c5ee37e1e7704991c76","signature=PureHVNC; file=Installer_v361_x64_.exe (tag=PureHVNC)",
"2025-09-24 20:50:48","MalwareBazaar","Huna","SHA256","6014e6a5f81c9fb8e7847ada16ea3518930be5f27363e938218a164983054270","signature=PureHVNC; file=Installer_v151_x64.exe (tag=PureHVNC)",""
"2025-09-23 18:30:23","MalwareBazaar","Huna","SHA256","9e04687b16aaa86ad48080e91a0840679584d9cf4a532b3437b2b2bc88f71fc9","signature=PureHVNC; file=Installer_v461_x64.exe (tag=PureHVNC)",""
